,unique_id,winning_bid,hours_final,hours_final_nan,age_at_sale,age_at_sale_nan,bucket,bucket_bin,engine,tires,transmission,score,original_price,predicted_price
4476,ironplanet_1665062,-0.21970666902392466,-6.7328242930088305,0,-0.6666666666666666,0,84” General Purpose Smooth Edge Bucket,1,Ultra Low Sulfur Diesel,Cushion Tires,,43.49221555519019,14000.007,16289.834
4638,rbauction_11073211,0.3321862301556351,-0.2671722462056178,0,-0.3333333333333333,0,bkt,1,,,,29.51895289915525,28999.998,26977.611
5086,rbauction_10260843,-0.3055924010504629,0.0,1,1.6666666666666667,0,Q/C bkt,1,,,,13.228150748089412,12500.001,14090.149
2956,PW_J8679,-1.0,0.9742618036281172,0,1.3333333333333333,0,"60""W bucket",1,Kubota V2203 four cylinder diesel engine,,Hydrostatic transmission,20.500338778057245,4999.998,4786.303
3987,rbauction_10340431,-0.02924894348634055,-0.2042407021508051,0,0.3333333333333333,0,Q/C bkt,1,,,,17.763119029420377,18000.002,17323.727
3207,PW_DB5177,-0.8129179876759149,0.0,1,0.6666666666666666,0,,0,"44 HP, Engine locked up, Kubota V2003-TE 2.0L four cylinder turbo diesel engine",Galaxy 10 x 16.5NHS tires,Two speed hydrostatic transmission,19.97729972228268,6400.0,5958.3833
5356,rbauction_11322984,-0.7184119099931401,0.0,1,0.0,0,,0,,,,29.448006005327468,7249.9995,6945.3457
2087,rbauction_10411857,-0.11851038872637608,0.56683893536595,0,-0.6666666666666666,0,bkt,1,,,,59.43449986260258,16000.009,15898.633
917,rbauction_10660235,-0.16742067226840174,-0.14892362572153714,0,0.0,0,bkt,1,,,,38.071501460511755,15000.002,11162.012
3868,rbauction_11266504,-0.27586912621808235,0.3835009762405554,0,-0.3333333333333333,0,bkt,1,,,,24.205315240514146,13000.003,12543.732
3938,rbauction_10317240,-0.11851038872637608,0.0,1,-0.6666666666666666,0,bkt,1,,,,28.679617139467677,16000.009,15158.621
1601,rbauction_10444930,-0.11851038872637608,-0.13442282156598498,0,-0.3333333333333333,0,,0,,,,25.99102964907103,16000.009,17661.365
3782,rbauction_10138737,-0.4747009299256124,-0.3909218149886572,0,0.0,1,bkt,1,,,,28.71836032073425,10000.001,9660.138
559,rbauction_10182663,0.5567102015135168,-1.0887902401632314,0,-1.0,0,hyd Q/C bkt,1,,,,56.18805600755411,38999.992,36334.938
3592,rbauction_11109418,-0.3055924010504629,-0.3141300560150653,0,-0.3333333333333333,0,bkt,1,,,,23.431709221025358,12500.001,12276.468
3312,PW_DZ9460,-0.21970666902392466,-1.3348387741788752,0,0.0,0,"73"" bucket",1,Caterpillar C2.2 2.2L four cylinder turbo diesel engine,Caterpillar 10-16.5 tires,Hydrostatic transmission,28.91296841044205,14000.007,12122.594
5089,rbauction_11048113,-0.5545480135607281,0.09577610646969882,0,0.6666666666666666,0,bkt,1,,,,24.10972766334261,9000.005,8745.186
707,rbauction_11165330,-0.24726775590351655,0.14734711244446186,0,0.6666666666666666,0,bkt,1,,,,34.63572602134566,13499.996,11308.352
3861,ironplanet_1568761,-0.7450057390983122,-6.12407095646866,0,1.3333333333333333,0,,0,,,,51.140047261225824,6999.9995,6786.108
583,rbauction_11026920,-0.1931128399187525,0.2943291102260035,0,-0.6666666666666666,0,bkt,1,,,,47.78153450185377,14499.993,16832.562
1208,rbauction_10524592,-0.02924894348634055,-0.13634248444995567,0,0.3333333333333333,0,Q/C bkt,1,,,,23.588027229731196,18000.002,17761.629
4059,rbauction_10251215,-0.4377254814411016,-0.6767225476547806,0,0.6666666666666666,0,bkt,1,,,,51.236426035665005,10499.999,10132.71
422,rbauction_11265897,-0.6438094588007637,0.0,1,0.0,0,bkt,1,,solid tires,,19.8393277969642,8000.001,7841.93
2641,PW_E7871,-0.21970666902392466,0.7920495628888301,0,0.0,0,"Caterpillar 279-5376 80""W low profile bucket, Joystick bucket controls",1,Perkins 147-1234 2.955L four cylinder turbo diesel engine,Titan HD 12-16.5 NHS tires,Hydrostatic transmission,32.47539330770544,14000.007,13033.606
35,rbauction_10590428,-0.5135733665429933,0.5500684574542621,0,0.0,1,bkt,1,,,,39.93268115273185,9500.0,9065.776
875,rbauction_10516682,0.15651621991669984,-0.12488694699477927,0,-0.3333333333333333,0,bkt,1,,,,33.268289832852744,22999.992,22228.414
5538,ironplanet_1830433,-0.21970666902392466,-6.7328242930088305,0,-0.3333333333333333,0,"67"" Wide General Purpose Smooth Edge Bucket",1,,Cushion Tires,,86.92435043559557,14000.007,13617.21
4111,rbauction_10549147,-0.33652920114355295,0.0,1,0.3333333333333333,0,bkt,1,,foam filled tires,,27.544237652510557,12000.001,10267.229
4889,rbauction_10663978,-0.402470456767821,0.9565853103429496,0,0.0,0,bkt,1,,,,17.2256182218759,11000.002,10163.563
4398,rbauction_11189073,-0.11851038872637608,0.3573310763546838,0,-0.3333333333333333,0,bkt,1,,,,27.43800797846111,16000.009,18188.123
1566,rbauction_11247703,-0.07256623955150854,0.8446936526360144,0,-0.3333333333333333,0,bkt,1,,,,44.340397057088005,17000.002,16116.891
4718,rbauction_11111436,-0.36878285015768775,-2.5137148140839005,0,-0.3333333333333333,0,bkt,1,,,,16.832827118758015,11500.001,12681.067
5672,rbauction_10488995,-0.1931128399187525,0.914627897694852,0,-0.3333333333333333,0,bkt,1,,,,33.25270339857959,14499.993,13624.068
1183,rbauction_10083776,-0.5545480135607281,0.0,1,0.6666666666666666,0,hyd Q/C bkt,1,,,,19.964348971302236,9000.005,7843.149
227,rbauction_10502201,0.24942994385630435,-1.2783932214560318,0,-0.6666666666666666,0,,0,,,,28.992713511728958,25999.994,24097.875
826,rbauction_10648600,0.3321862301556351,0.24594535610055415,0,-1.0,0,bkt,1,,,,32.766963645937444,28999.998,27801.74
2260,PW_8136,-0.634395097195843,0.37064837486671626,0,0.0,1,"67"" bucket",1,John Deere 2.9L Power Tech diesel engine,12-16.5NHS tires,,40.195087429608044,8100.001,7879.624
5684,rbauction_11193602,-0.36878285015768775,-0.563458456653842,0,0.0,1,bkt,1,,,,20.755199423764093,11500.001,11907.399
2329,PW_D8709,-0.5545480135607281,-0.0823082303630621,0,0.0,0,,0,"46 HP, Kubota V2203 2.2L diesel engine",10-16.5 tires,,31.679573046321863,9000.005,8788.98
2952,PW_DA5081,-0.5056377300187025,-0.33677264387902,0,0.6666666666666666,0,"67""W bucket",1,Four cylinder turbo diesel engine,10-16.5 tires,Hydrostatic transmission,36.495867794182786,9600.0,10067.51
5306,rbauction_10407815,-1.0,-0.17967279472176614,0,0.0,0,,0,,,,19.750180586420072,4999.998,5047.7896
1636,rbauction_10218103,-0.5978653096258961,-0.014935095440910215,0,0.3333333333333333,0,bkt,1,,,,28.826899068198014,8500.006,8508.561
2836,PW_L7287,0.263865549143798,-1.391143393047123,0,0.3333333333333333,0,6'W bucket,1,Four cylinder diesel engine,12-16.5 tires,Hydrostatic transmission,37.347371370214894,26500.008,21408.52
4431,rbauction_10465897,0.21970666902392466,0.4032140308409913,0,-0.3333333333333333,0,bkt,1,,,,50.8409405509809,24999.992,22567.268
3283,PW_DE6385,-0.563015658785968,-0.8119565365977801,0,1.3333333333333333,0,6'W bucket,1,New Holland four cylilnder turbo diesel engine,12-16.5 tires,Two speed hydrostatic transmission,37.032250095756716,8900.006,8333.334
4569,rbauction_10411866,-0.008484730537539066,0.5322985964212793,0,-0.6666666666666666,0,bkt,1,,solid tires,,47.5491686376916,18500.004,17151.742
3659,bigiron_DM4760,-0.2062931088857809,0.2940348413608773,0,0.6666666666666666,0,"Bucket Shows Some Wear Thru On Bottom Back Side, Hydrostatic Transmission Includes Adjustable Forks And A 5' Bucket",1,Deutz 4 Cylinder Diesel Engine,12-16.5 Tires,,29.16556426515287,14250.001,14289.058
1190,rbauction_10630721,-0.0505981401487734,-0.5441385966365265,0,-1.0,0,,0,,solid tires,,37.08814106986314,17499.992,16854.166
5975,rbauction_11203540,0.10540609052412186,0.3816383129341711,0,-0.3333333333333333,0,bkt,1,,VTS tracks,,11.675854208271732,21500.0,20741.283
1374,rbauction_11333525,-0.07256623955150854,0.9601767561961408,0,-0.3333333333333333,0,bkt,1,,,,22.416496881150817,17000.002,16919.31
1569,rbauction_11109099,-0.402470456767821,0.6284808779652029,0,1.0,0,bkt,1,,,,31.000422086035066,11000.002,9946.605
4860,rbauction_11300285,-0.3055924010504629,0.2542993476903843,0,0.0,0,bkt,1,,,,31.67645314589202,12500.001,9810.784
3103,PW_DD1481,-0.14257102428612622,-0.6427217046541914,0,0.3333333333333333,0,"73""W bucket",1,"60 HP, Deutz F4M2011 four cylinder diesel engine",Carlisle 12-16.5 tires,Hydrostatic transmission,55.151581467179575,15499.992,15156.033
2134,PW_4197,-0.497784329549333,-1.1769124935494608,0,-0.6666666666666666,0,"74"" bucket with weld on edge",1,Isuzu 4JB1T 70.8hp four cylinder turbo charged engine,12x16NHS tires,,47.87557955577283,9700.0,9683.668
5146,ironplanet_1736654,-0.16742067226840174,-1.1060112903483934,0,-0.6666666666666666,0,"66"" General Purpose Smooth Edge Bucket",1,,,,36.912058833405226,15000.002,15044.414
1808,rbauction_10087287,-0.07256623955150854,-0.8150727270454082,0,0.6666666666666666,0,bkt,1,,,,15.175827989358421,17000.002,17008.531
825,ironplanet_1646953,0.06931134680273665,-0.7664937778361434,0,-0.3333333333333333,0,,0,Ultra Low Sulfur Diesel,,,46.23150266387599,20500.01,17382.926
2400,PW_E4061,-0.563015658785968,-0.4680397928922309,0,1.3333333333333333,0,"67"" seven tooth bucket",1,Isuzu four cylinder diesel engine,"12-16.5 tires, Tire tracks",Hydrostatic transmission,26.54265174289977,8900.006,7937.918
3735,rbauction_11241484,-0.33652920114355295,0.5051823667391473,0,-0.3333333333333333,0,bkt,1,,solid tires,,23.23060186066649,12000.001,10770.446
2488,PW_AA9148,-0.874565484712905,-0.11077450483151108,0,0.6666666666666666,0,"60"" seven tooth bucket",1,Four cylinder diesel engine,10-16.5 tires,,23.53069955379418,5900.0005,5820.6294
499,rbauction_10885551,-0.7450057390983122,0.0,1,0.0,1,bkt,1,,,,34.328092480077636,6999.9995,7044.722
3329,PW_DF2066,0.0505981401487734,-1.254044264147316,0,-1.0,0,"69""W bucket",1,Kubota V2607 2.6L four cylinder diesel engine,10-16.5 NHS tires,Two speed hydrostatic transmission,74.19434785584286,19999.992,18511.494
5316,rbauction_10542870,-0.09519019911061033,-0.11451570503526938,0,-0.3333333333333333,0,bkt,1,,,,37.98301012855242,16500.002,14870.119
5576,rbauction_10772322,-0.5978653096258961,0.0,1,0.0,0,bkt,1,,,,44.09500526539392,8500.006,8052.118
4595,rbauction_10314123,-0.07256623955150854,0.5044878270273856,0,0.0,0,hyd Q/C bkt,1,,,,29.172382941859517,17000.002,17360.379
816,rbauction_10665691,-0.5135733665429933,0.7571432895026685,0,1.3333333333333333,0,bkt,1,,,,17.280770776631492,9500.0,8918.375
1316,rbauction_10539469,-0.27586912621808235,0.11113299551006932,0,0.3333333333333333,0,,0,,solid tires,,38.18073817967277,13000.003,12308.754
465,rbauction_10635085,-0.6438094588007637,0.15875081342863476,0,1.0,0,bkt,1,,solid tires,,26.954329546433055,8000.001,7610.2627
4095,rbauction_11015355,-1.0,0.0,1,1.0,0,,0,,,,39.382304618534796,4999.998,4792.849
2541,PW_H4408,-0.7028923294870761,0.4559220495565844,0,0.6666666666666666,0,"60"" bucket",1,Four cylinder diesel engine,Titan 10-16.5NHS tires,,21.959584083574143,7399.9976,6662.161
3745,rbauction_10639212,-0.3055924010504629,0.8380653538548194,0,-0.3333333333333333,0,bkt,1,,,,39.14725273749188,12500.001,11388.884
509,rbauction_10759459,-0.7450057390983122,0.4814921101329982,0,0.0,0,,0,,cushion tires,,30.90509899863645,6999.9995,7160.951
146,rbauction_10590402,-0.8011681962924699,0.9861192401012622,0,1.0,0,,0,,solid tires,,37.74041458073932,6499.9985,5688.8105
5169,rbauction_11313376,-0.008484730537539066,0.24033155234302644,0,-0.3333333333333333,0,bkt,1,,,,35.76856086042665,18500.004,18047.684
5775,ironplanet_1740844,-0.2817212507682045,-6.12407095646866,0,0.3333333333333333,0,"78"" Multi Purpose Smooth Edge Bucket",1,,Cushion Tires,,42.53251207498924,12900.006,12977.867
2929,PW_J1612,0.08757358863328601,-0.6009721417947804,0,-0.3333333333333333,0,"82""W bucket",1,Four cylinder diesel engine,12-16.5 tires,Two speed hydrostatic transmission,45.39681232412738,20999.99,21140.305
629,rbauction_10161443,-0.02924894348634055,-0.8447030936480044,0,-1.0,0,,0,,,,31.698101476397554,18000.002,21156.26
1536,rbauction_10490510,-0.5978653096258961,-0.41566275865503005,0,0.0,0,bkt,1,,,,22.335179297243318,8500.006,7717.953
5928,ironplanet_1474486,-0.1931128399187525,-1.1002333391148622,0,-0.6666666666666666,0,"66"" Wide General Purpose Smooth Edge Bucket",1,,Solid Tires,,22.85881661808498,14499.993,12470.081
3032,PW_DP9301,-0.402470456767821,1.0378338783585697,0,-0.3333333333333333,0,"86""L x 32""W bucket",1,Kubota four cylinder turbo diesel engine,"31"" solid tires",Two speed hydrostatic transmission,19.149591904480296,11000.002,10021.588
3332,PW_DF2062,0.0505981401487734,-1.771638542051729,0,-1.0,0,"69""W bucket",1,Kubota V2607 2.6L four cylinder diesel engine,10-16.5 NHS tires,Two speed hydrostatic transmission,58.53740276547746,19999.992,19673.328
1196,rbauction_10346270,-0.5978653096258961,1.0356861146274825,0,0.0,0,bkt,1,,,,49.63350114516487,8500.006,8124.89
5749,rbauction_10547034,-0.4747009299256124,-0.2252523602996129,0,-0.6666666666666666,0,bkt,1,,,,41.0244640295311,10000.001,10548.1045
470,rbauction_10785215,-0.402470456767821,0.6250553437071038,0,0.0,0,bkt,1,,,,22.792306912953357,11000.002,11135.324
4607,rbauction_11003603,-0.5978653096258961,1.4368616042414926,0,1.0,0,,0,,,,19.06145645302321,8500.006,8623.409
3754,bigiron_AE4670,0.2987955271196734,-0.2844032341603832,0,-0.3333333333333333,0,"80"" Width General Purpose Bucket With Bolt-On Cutting Edge",1,Caterpillar Model C3.4 Diesel Engine,Tires (12PR) 12-16.5,,26.036201771125807,27750.008,26460.916
1789,rbauction_10143328,0.29193714218171785,-1.3386080736117385,0,-1.0,0,,0,,,,38.72881532920219,27500.018,31141.695
2419,PW_F2661,-0.33652920114355295,0.03941506265684624,0,0.0,0,"72"" bucket",1,"85 HP, Case four cylinder diesel engine",12.5-16.5 tires,,26.314552140518504,12000.001,12590.547
5113,rbauction_10118631,-0.07256623955150854,0.4168824926788859,0,-0.6666666666666666,0,bkt,1,,,,31.71679433209723,17000.002,16858.541
204,rbauction_10128230,0.21970666902392466,0.6278773419755239,0,-0.6666666666666666,0,bkt,1,,solid tires,,24.54836627047132,24999.992,23634.057
2830,PW_L3665,0.4527328305228782,-1.8801205571660276,0,-0.6666666666666666,0,"79""W bucket",1,Four cylinder diesel engine,Bobcat 12-16.5 tires,Two speed hydrostatic transmission,35.66864139565272,34000.023,42434.98
3132,PW_DD2921,-0.402470456767821,0.8105500564670702,0,0.0,0,"84""W low profile bucket",1,Four cylinder diesel engine,Titan 33 x 15.50-16.5 tires,Two speed hydrostatic transmission,45.204568766658056,11000.002,10482.721
3393,PW_DE7632,-0.21970666902392466,0.70286802185695,0,1.6666666666666667,0,"72""W bucket",1,Case four cylinder diesel engine,12-16.5 tires,Hydrostatic transmission,58.30276741160672,14000.007,16058.924
5243,rbauction_10879822,-0.0505981401487734,-0.5689450590033477,0,-0.3333333333333333,0,bkt,1,,,,24.4684793716843,17499.992,18048.355
2005,rbauction_10488994,-0.1931128399187525,1.0192149392373475,0,-0.3333333333333333,0,bkt,1,,,,37.934105480987455,14499.993,15039.909
5731,ironplanet_1866449,-0.7725668259779042,0.0,1,0.0,0,,0,,"18"" Track Belts",,32.55744855689214,6750.001,5833.455
3541,rbauction_10374839,-0.7450057390983122,-0.5792263024472282,0,1.0,0,bkt,1,,,,10.712450252003276,6999.9995,6378.7524
4079,rbauction_10752093,-0.6438094588007637,0.27889486311624434,0,1.0,0,,0,,,,39.780946365767996,8000.001,7481.146
2658,PW_H2309,0.3948538462904985,-0.5001612470960166,0,-0.6666666666666666,0,"79""W bucket, Bucket side bent",1,"85 HP, Kubota V3800T four cylinder turbo diesel engine",Bobcat Heavy Duty 12-16.5 tires,Two speed hydrostatic transmission,49.71276465889151,31500.012,31653.656
2755,PW_K6599,-0.5890015084254152,0.1469992235828122,0,0.6666666666666666,0,"67""W bucket",1,Kubota V2203 2.2L four cylinder diesel engine,10-16.5 tires,Hydrostatic transmission,34.13339136584883,8599.995,7988.374
3128,PW_EC9348,-0.5461739353907813,1.000851016054446,0,0.0,1,"73""W bucket",1,Caterpillar four cylinder turbo diesel engine,12-16.5 tires,Hydrostatic transmission,53.45405166494371,9100.001,8649.535
2360,PW_A5929,-0.6159101231481472,0.2634893033936353,0,0.0,0,"65"" quick attach bucket",1,"60 HP, Case four cylinder diesel engine",10x16.5 tires,,41.83623700981517,8299.999,7786.2046
1754,rbauction_11313367,0.011725703531394238,0.0,1,-0.6666666666666666,0,bkt,1,,,,37.997270702472406,19000.012,18078.037
1215,rbauction_10086200,-0.0505981401487734,0.5259932176053911,0,-0.6666666666666666,0,bkt,1,,,,24.158727051807922,17499.992,19207.5
4203,rbauction_10469499,0.29193714218171785,-0.6299871351909463,0,-1.0,0,bkt,1,,solid tires,,35.6933602333179,27500.018,26735.705
5466,rbauction_11031269,0.08757358863328601,0.0,1,-0.3333333333333333,0,bkt,1,,,,31.08742370404428,20999.99,22047.775
4997,rbauction_10344842,-0.07256623955150854,0.12515645471570624,0,-0.6666666666666666,0,,0,,,,42.14215164311091,17000.002,15880.01
1451,rbauction_10312657,-0.16742067226840174,-0.9669104036228594,0,0.0,0,bkt,1,,,,25.222209567904468,15000.002,13416.672
2219,PW_8048,-0.7028923294870761,1.0783852522466049,0,0.0,1,,0,Kubota Mod V3300-T diesel engine,Hard tire,,42.11051297521497,7399.9976,5840.035
5471,ironplanet_1710495,0.21970666902392466,-6.12407095646866,0,-1.0,0,"73"" General Purpose Smooth Edge Bucket",1,Ultra Low Sulfur Diesel,,,51.15424659960047,24999.992,22397.969
1903,rbauction_10598300,0.4185384727314556,-0.8171563470494341,0,-0.6666666666666666,0,,0,,,,26.83485978649796,32499.992,25691.156
979,rbauction_10367792,0.3055924010504629,0.24189454513810196,0,-0.6666666666666666,0,bkt,1,,,,17.02761876245829,27999.998,28193.861
549,rbauction_10598404,0.13985958538880894,-0.3337597921429697,0,-0.6666666666666666,0,,0,,,,29.418207175203925,22500.004,20462.393
3181,PW_DB7162,-0.7236565424358794,0.265923803690577,0,1.6666666666666667,0,"60""W bucket, Holes in bucket",1,Kubota V2203 four cylinder diesel engine,10-16.5 tires,Hydrostatic transmission,20.900458391535988,7199.997,7002.0156
5906,rbauction_11193137,-0.402470456767821,0.06994900180187531,0,-0.3333333333333333,0,bkt,1,,aperture tires,,32.04094576534555,11000.002,10942.06
4839,rbauction_10169547,0.0314111314391301,1.025123882005636,0,0.0,0,bkt,1,,,,28.085471545273517,19500.006,13195.647
2272,PW_2997,-0.6826818954181437,0.7657858058093001,0,0.0,1,,0,Duetz four cylinder diesel engine,12-16.5NHS tires,,37.610006338059584,7600.0,7281.486
5430,rbauction_10590461,-0.7450057390983122,0.5854098913795365,0,1.0,0,bkt,1,,,,47.349331064626284,6999.9995,6686.0044
1425,rbauction_10622005,0.5269869266811353,-1.4259096835896024,0,-0.6666666666666666,0,bkt,1,,,,29.68643140181656,37499.99,38938.67
4255,rbauction_10170604,0.12282861330656658,-1.2056576367885683,0,-0.6666666666666666,0,hyd Q/C bkt,1,,,,42.16209141477298,21999.992,19193.932
3333,PW_DF2092,0.06931134680273665,-1.5393173636225916,0,-1.0,0,"69""W bucket",1,Kubota V2607 2.6L four cylinder diesel engine,10-16.5 NHS tires,Two speed hydrostatic transmission,52.15925909706481,20500.01,19775.602
4545,rbauction_10000327,0.15651621991669984,-0.3724986315310839,0,-0.6666666666666666,0,hyd Q/C bkt,1,,,,48.90399619140237,22999.992,23678.613
576,rbauction_11259283,-0.5978653096258961,-0.403856443774908,0,0.3333333333333333,0,bkt,1,,,,33.380222152679146,8500.006,7948.501
3524,rbauction_11132030,-0.5135733665429933,0.16422703020360294,0,-0.3333333333333333,0,4-in-1 bkt,1,,aperture tires,,27.087185801757435,9500.0,12807.664
2815,PW_J6825,-0.02924894348634055,-0.01577231706746934,0,0.0,0,"Melroe 72""W bucket",1,Caterpillar 3044C-T four cylinder turbo diesel engine,Samson 12-16.5 tires,Hydrostatic transmission,50.50555560547054,18000.002,18276.75
1452,rbauction_10395478,-0.0505981401487734,-0.13155117185846152,0,-0.3333333333333333,0,bkt,1,,solid tires,,30.10662639104745,17499.992,15315.775
3109,PW_DC2466,-0.5056377300187025,0.0,1,0.0,0,,0,"Engine compartment fire damage, John Deere PE5030 four cylinder turbo diesel engine, Lift arm cylinder pins removed, but included",12 x 16.5 tires,Hydrostatic transmission,50.38794031698435,9600.0,9042.497
5042,rbauction_10495021,-0.27586912621808235,0.0,1,0.6666666666666666,0,bkt,1,,,,27.01478802341433,13000.003,12231.033
445,ironplanet_1557074,-0.8618282712179406,-5.515317619928494,0,0.0,1,,0,,,,30.10634856136929,5999.9976,5269.585
4234,rbauction_11284925,-0.3055924010504629,-0.4914800025746939,0,-0.3333333333333333,0,bkt,1,,,,40.433518711608734,12500.001,11976.495
3484,rbauction_10143334,-0.0505981401487734,-0.979367994335387,0,-0.6666666666666666,0,,0,,,,35.41188134980403,17499.992,16973.223
5180,rbauction_10261375,-0.36878285015768775,0.772297704121174,0,0.3333333333333333,0,,0,,,,37.46442789959747,11500.001,11730.207
627,rbauction_10756855,-0.402470456767821,0.940380545113516,0,0.3333333333333333,0,bkt,1,,,,46.15344611535725,11000.002,9302.031
347,rbauction_10835751,-0.11851038872637608,-0.827649248683671,0,-0.6666666666666666,0,bkt,1,,aperture tires,,24.568462309090794,16000.009,15987.929
