,unique_id,make,model,winning_bid,hours_final,age_at_sale,score,bucket,engine,tires,transmission,month_sold
1369,bigiron_FM6540,BOBCAT,743,10000,3041.0,,26.325747492420568,6' Bucket,4 Cyl Kubota Diesel Motor,Titan 10-16.5 Tires,Hydrostatic,Nov
1370,rbauction_11061023,BOBCAT,S530,17000,2329.0,6.0,16.952930963628553,bkt,,,,Feb
1371,rbauction_10553461,BOBCAT,S70,5500,666.0,6.0,21.187200323649982,bkt,,,,Jun
1372,rbauction_10392360,MATTSON,ML525W MINI (UNUSED),14000,1.0,0.0,33.02476531597005,4-in-1 bkt,Kubota 25 hp diesel engine,,,Mar
1373,rbauction_10785280,CATERPILLAR,226D,21000,219.0,0.0,37.24889337452639,bkt,,,,Sep
1374,rbauction_11333525,BOBCAT,S770 2 SPD,17000,6371.0,6.0,22.416496881150817,bkt,,,,Jun
1375,bigiron_AM5804,BOB CAT,T 180,17200,2021.0,,19.72147481550837,"6'7"" Low Pro Quick Attach Bucket. Maintenance Done On Routine Basis.",2.4L 4 Cylinder Kubota Turbo Engine,"12"" High Track",,Apr
1376,rbauction_10239549,VOLVO,MC95C,14500,424.0,3.0,27.410389987533797,bkt,,,,Sep
1377,rbauction_11245808,BOBCAT,S510 SKID STEER LOADER,7500,,3.0,34.370818459490714,bkt,,segmented tires,,Jun
1378,rbauction_10651206,NEW HOLLAND,L218,15000,4163.0,6.0,24.62531312112221,Q/C bkt,,,,Jun
1379,rbauction_11107386,BOBCAT,S175,12500,1270.0,6.0,33.74140576240343,bkt,,,,Mar
1380,rbauction_10411856,CATERPILLAR,262D 2 SPD HIGH FLOW,27000,1349.0,3.0,17.94466971778708,bkt,,,,Dec
1381,rbauction_10253416,BOBCAT,S250,21000,3514.0,9.0,23.89535361553241,hyd Q/C bkt,,,,Oct
1382,rbauction_10357798,CATERPILLAR,252B SERIES III,10500,2996.0,3.0,42.81336561520396,,,aperture tires,,Dec
1383,rbauction_10038753,CATERPILLAR,236,8500,10030.0,15.0,30.897921042049703,bkt,,,,Jun
1384,rbauction_11030541,SKYJACK,SJ7135RT,7000,2598.0,12.0,53.40071286309598,,"diesel, Kubota 3 cyl",,,Feb
1385,rbauction_10738448,BOBCAT,S250,13000,3843.0,12.0,26.48380634204104,,,solid tires,,Jul
1386,bigiron_CY2475,MUSTANG,MTL-20,15251,3986.0,9.0,36.345270176972406,"78"" Bucket",Isuzu 4 Cylinder Water Cooled Turbo Diesel Engine,"2-Speed Hydro Track System (18"" Tracks)",,Oct
1387,rbauction_10559481,CASE,40XT,9000,3308.0,12.0,40.6812577868502,bkt,,aperture tires,,Apr
1388,rbauction_10847191,BOBCAT,S185,11000,3821.0,12.0,17.25782094816672,bkt,,,,Sep
1389,rbauction_10635169,CATERPILLAR,226D,20000,174.0,0.0,36.50114446726892,bkt,,,,Jun
1390,rbauction_10224986,BOBCAT,S130,7000,9313.0,9.0,28.02686305727337,bkt,,,,Sep
1391,rbauction_10670342,GEHL,6640,5500,4526.0,9.0,16.432279647416696,bkt,,,,Jun
1392,rbauction_10869414,BOBCAT,463,10000,1808.0,9.0,25.80741994799209,Q/C bkt,,,,Oct
1393,rbauction_10807965,NEW HOLLAND,LS180B,8500,3521.0,12.0,18.52289006078232,bkt,,,,Sep
1394,rbauction_10175865,BOBCAT,S175,9000,,12.0,20.964413380756255,bkt,,,,Jul
1395,rbauction_11118391,BOBCAT,S510,15000,900.0,6.0,26.892649194284626,bkt,,,,Mar
1396,bigiron_EK9107,GEHL,6640E,19000,1456.0,9.0,17.76439085979295,"79"" Utility Bucket","82 Hp, Deutz Turbo-Diesel Engine",Galaxy 12X16.5 Tires On 8 Bolt Wheels,2 Speed Hydro Transmission,Sep
1397,rbauction_10826693,BOBCAT,S250,16000,3395.0,6.0,32.120245072295816,bkt,,solid tires,,Sep
1398,rbauction_10572890,BOBCAT,763,7250,8218.0,21.0,22.55074666913097,,,,,Apr
1399,rbauction_10237926,NEW HOLLAND,LS180,9000,,,37.54244043370045,,,,,Sep
1400,bigiron_DE0131,BOBCAT,773,15000,3412.0,,9.594796035825468,"66"" General Purpose Bucket",Kubota V2003-TE Diesel Engine,10-16.5 Tires,,Apr
1401,rbauction_10235467,BOBCAT,S185,11000,8789.0,12.0,31.770045540845253,bkt,,,,Oct
1402,bigiron_EK3270,MUSTANG,2050,6700,4870.4,18.0,31.56061784668941,,Yanmar 4TNE88 2.2L 4-Cylinder 49HP Diesel Engine,"Hydrostatic Transmission ,30X10-16 Nematic Tires",,Nov
1403,rbauction_10385212,NEW HOLLAND,LX865 HIGH FLOW,11500,2838.0,18.0,19.458110473201767,bkt,,,,Dec
1404,rbauction_10755312,TOYOTA,2SDK8,6500,4048.0,24.0,42.024339804841254,bkt,,,,Sep
1405,rbauction_11064220,CASE,445 COMPACT TRACK LOADER,10000,2278.0,12.0,47.90818217463154,bkt,,,,Feb
1406,rbauction_10674036,BOBCAT,S750 2 SPD HIGH FLOW,28000,698.0,3.0,19.933258224685108,,,,,Jun
1407,rbauction_10852330,CATERPILLAR,262B,10000,,12.0,39.39884064496256,bkt,,solid tires,,Oct
1408,rbauction_10464219,NEW HOLLAND,L218,19500,2588.0,3.0,23.649808557514596,bkt,,,,Mar
1409,rbauction_10815907,BOBCAT,S590 2 SPD,36000,693.0,3.0,25.10759043682503,bkt,,,,Oct
1410,rbauction_10280301,CASE,1845C,8000,,21.0,47.75080334879505,bkt,,solid tires,,Dec
1411,rbauction_10817097,BOBCAT,S70,8500,2056.0,6.0,22.1955068014092,,,cushion tires,,Sep
1412,rbauction_10718404,BOBCAT,S175,14000,3119.0,9.0,37.644881555713155,bkt,,,,Jul
1413,rbauction_10665643,DEERE,326E,16000,1313.0,3.0,21.574669792982636,bkt,,,,Jun
1414,rbauction_10830383,DEERE,318D,17000,1840.0,6.0,23.44365841416171,bkt,,solid tires,,Sep
1415,rbauction_10541146,BOBCAT,S185,10500,5487.0,12.0,28.196726950411453,bkt,,aperture tires,,May
1416,rbauction_10611028,CATERPILLAR,242B3,13500,1809.0,6.0,36.53783246703547,bkt,,,,May
1417,rbauction_10212372,BOBCAT,A770 4X4X4 2 SPD HIGH FLOW,42000,503.0,0.0,31.95327016027925,hyd Q/C bkt,,,,Sep
1418,rbauction_10453907,GEHL,6640E 2 SPD,15500,2074.0,6.0,39.74631109355136,bkt,,,,Feb
1419,rbauction_10235466,CATERPILLAR,262C,13000,5002.0,6.0,34.54126097571597,bkt,,,,Oct
1420,rbauction_11074353,BOBCAT,S450,17000,1632.0,3.0,19.422515909335534,bkt,,,,Feb
1421,rbauction_10565065,CASE,SR200,23000,5064.0,6.0,32.137210433684345,bkt,,,,Apr
1422,ironplanet_1669204,DEERE,4475,7500,1.0,,37.78378680347032,"66"" General Purpose Smooth Edge Bucket",,,,Sep
1423,rbauction_10553868,CATERPILLAR,236,16000,1320.0,18.0,35.27181044164096,bkt,,,,May
1424,rbauction_11002056,BOBCAT,S330 2 SPD HIGH FLOW,15000,1933.0,9.0,45.7179639406495,bkt,,aperture tires,,Dec
1425,rbauction_10622005,DEERE,332E 2 SPD,37500,421.0,3.0,29.68643140181656,bkt,,,,Jun
1426,rbauction_10470546,CATERPILLAR,226B,10000,,12.0,27.524516310620182,bkt,,,,Mar
1427,rbauction_10122071,BOBCAT,S750 2 SPD,21500,992.0,3.0,28.11938634208392,,,,,Jul
1428,rbauction_10734498,BOBCAT,S160,10500,,12.0,42.36110477313557,bkt,,,,Jul
1429,rbauction_10484844,CATERPILLAR,226B3,16500,2271.0,6.0,33.7421727761148,grapple bkt,,aperture tires,,Mar
1430,bigiron_AC8271,NEW HOLLAND,L170,11150,1758.0,9.0,41.73033154046728,Manual Bucket Quick Attach,50 HP Diesel Engine,10-16.5 Tires,,Dec
1431,rbauction_11153282,DEERE,328E,14000,5917.0,3.0,44.91130633309538,,,,,Mar
1432,rbauction_10690482,BOBCAT,S570,18000,2193.0,3.0,31.67303630200297,bkt,,,,Jul
1433,rbauction_10433547,VOLVO,MC110C,13000,3576.0,6.0,21.862232152850126,bkt,,,,Feb
1434,rbauction_10997988,CASE,465,6000,7900.0,9.0,45.09793972907313,bkt,,,,Dec
1435,bigiron_DB6714,CASE,SV300,25510,837.0,3.0,50.90630487488996,"Bucket Float Control, Smooth Edge Bucket",4 Cylinder Diesel Engine,Tires: 32.5X15-16,2 Speed Hydro Transmission,May
1436,rbauction_11131032,CATERPILLAR,226B3,12500,2478.0,6.0,27.35160136083654,bkt,,,,Mar
1437,rbauction_10092446,CASE,1840,5500,,27.0,25.136409076602487,bkt,,,,Jun
1438,rbauction_10489314,DEERE,318D,14000,3084.0,6.0,23.83882268928864,bkt,,solid tires,,Mar
1439,rbauction_10839388,BOBCAT,743,5500,2184.0,27.0,21.31395059162553,,,,,Sep
1440,rbauction_10694620,CATERPILLAR,236D 2 SPD,27000,91.0,3.0,31.970066828764754,bkt,,,,Jun
1441,rbauction_11041941,BOBCAT,T190,17000,2434.0,12.0,32.94006967214851,bkt,,,,Mar
1442,rbauction_11057942,BOBCAT,S850 2 SPD,17500,5189.0,3.0,50.784589303266365,bkt,,,,Feb
1443,rbauction_10598292,BOBCAT,S750 2 SPD,32500,1133.0,6.0,33.66366722705933,,,,,May
1444,ironplanet_1674135,BOBCAT,S175,13000,2.0,6.0,52.036078250338726,"74"" Wide General Purpose Smooth Edge Bucket",,,,Sep
1445,rbauction_10692614,NEW HOLLAND,LS180,7500,3617.0,,30.40127197180793,bkt,,aperture tires,,Jun
1446,rbauction_10711373,BOBCAT,S650,17500,4920.0,3.0,21.84214531808487,,,,,Jul
1447,rbauction_10652458,CATERPILLAR,246B,20000,4983.0,12.0,30.340392615309945,Q/C bkt,,,,Jun
1448,rbauction_10411898,CATERPILLAR,262D,14500,4335.0,3.0,34.19543457917071,,,,,Dec
1449,rbauction_10572891,BOBCAT,773,10000,6231.0,18.0,24.659196223063727,,,,,Apr
1450,rbauction_10447844,CATERPILLAR,226,9000,2181.0,15.0,28.987806480863924,bkt,,,,Feb
1451,rbauction_10312657,CATERPILLAR,232B,15000,710.0,9.0,25.222209567904468,bkt,,,,Mar
1452,rbauction_10395478,BOBCAT,S185,17500,1838.0,6.0,30.10662639104745,bkt,,solid tires,,Feb
1453,rbauction_10124867,BOBCAT,S130,10500,2701.0,9.0,37.029922882763465,bkt,,solid tires,,Jul
1454,rbauction_10765645,CATERPILLAR,226B,12000,6020.0,12.0,24.702547448862532,bkt,,,,Aug
1455,rbauction_11009878,CATERPILLAR,242D,18000,642.0,3.0,33.722571747188645,,,,,Dec
1456,rbauction_10650405,CATERPILLAR,226B,10500,,12.0,27.544237652510557,bkt,,foam filled tires,,Jun
1457,rbauction_10666971,CATERPILLAR,246,7500,3110.0,15.0,43.79117656423392,,,,,Jun
1458,rbauction_10664225,CASE,SR160,27500,38.0,0.0,35.2844942096733,bkt,,,,Jul
1459,rbauction_10596265,BOBCAT,MT55 WALK BEHIND,10000,1170.0,3.0,19.85761793206017,bkt,,,,May
1460,rbauction_10284827,BOBCAT,S150,12000,3456.0,9.0,13.355470185779538,bkt,,,,Dec
1461,rbauction_10645421,BOBCAT,S570,17000,1762.0,3.0,35.463294567157966,,,solid tires,,Jun
1462,rbauction_10769167,CATERPILLAR,236B SERIES II,12000,2747.0,9.0,28.139135233561312,bkt,,,,Aug
1463,rbauction_10031014,CATERPILLAR,216,7500,6902.0,18.0,33.4471355413824,bkt,,,,Jul
1464,rbauction_10544213,CATERPILLAR,236B,9000,8396.0,12.0,34.67557404257625,bkt,,,,Apr
1465,rbauction_10365626,DEERE,326D,13000,1192.0,6.0,49.09568944389287,,,aperture tires,,Feb
1466,rbauction_10592427,NEW HOLLAND,LX665,9000,2111.0,18.0,39.889435372689746,bkt,,,,May
1467,rbauction_10314580,BOBCAT,863,7000,,,37.293244655189945,"bkt, bkt",,solid tires,,Dec
1468,rbauction_10438807,BOBCAT,S175,15000,3189.0,9.0,35.6024053740785,bkt,,,,Nov
1469,rbauction_10004443,DEERE,250A,10500,1244.0,12.0,23.19418652599589,bkt,,,,Jun
1470,rbauction_10465998,BOBCAT,S220,13500,3322.0,9.0,33.3336575364073,bkt,,,,Mar
1471,rbauction_10611054,MUSTANG,2044,7500,2726.0,12.0,32.95484293291211,bkt,,,,May
1472,rbauction_10685136,NEW HOLLAND,L180,5500,,12.0,32.31652655225767,bkt,,,,Jun
1473,rbauction_10451260,CASE,85XT,9000,4688.0,18.0,45.75057613861329,,,,,Feb
1474,rbauction_10632569,BOBCAT,S570,17500,1492.0,3.0,38.13753823877012,,,solid tires,,Jun
1475,rbauction_10689472,NEW HOLLAND,LS190 HIGH FLOW,8500,1930.0,18.0,35.7511950616528,bkt,,,,Jul
1476,rbauction_10317801,DEERE,328E,23000,3376.0,0.0,46.854924133350636,hyd Q/C bkt,,,,Dec
1477,rbauction_10457916,BOBCAT,S750,29000,980.0,3.0,45.287748038518544,bkt,,,,Mar
1478,bigiron_DB1300,DEERE,325,12250,8078.0,12.0,44.84429616225931,Worksite 78 Bucket,"76 Hp, Turbo Diesel Engine",12-16.5 NHS Tires,2 Speed Hydrostatic Drive Hand Controls,Dec
1479,rbauction_10273575,CASE,430,17000,1355.0,6.0,45.482770763108796,bkt,,,,Feb
1480,rbauction_10511268,DEERE,328,21000,2887.0,9.0,39.57784516010845,,,,,Apr
1481,rbauction_11247685,BOBCAT,843,6500,5048.0,30.0,39.02771278804165,,,,,May
1482,rbauction_10749150,BOBCAT,S160,9500,3509.0,9.0,21.023779349289942,bkt,,solid tires,,Aug
1483,rbauction_10646673,JCB,185 SERIES III,6000,,18.0,37.92728032812008,grapple bkt,,,,Jun
1484,rbauction_10387432,DEERE,317,14000,1536.0,,38.02091269391454,hyd Q/C bkt,,,,Dec
1485,rbauction_10062121,BOBCAT,S150,7500,4696.0,12.0,19.944037559081366,bkt,,,,Jun
1486,rbauction_10222871,DEERE,328,5000,4580.0,,35.48418337599431,,,,,Sep
1487,rbauction_10728545,CASE,465,15500,1623.0,12.0,41.36456487625292,bkt,,,,Jul
1488,rbauction_10163569,BOBCAT,S150,13500,1847.0,3.0,29.881637920575532,,,,,Sep
1489,rbauction_10238154,BOBCAT,S750,16000,2659.0,3.0,16.78800416366109,bkt,,,,Sep
1490,rbauction_10529599,NEW HOLLAND,LS170,7000,7591.0,15.0,19.670719001651094,bkt,,,,Apr
1491,rbauction_10501439,CATERPILLAR,236B 3,14500,2384.0,6.0,29.71366379039041,bkt,,,,Mar
1492,rbauction_10708737,BOBCAT,S185,15000,3520.0,9.0,23.718247604674893,bkt,,,,Jul
1493,rbauction_10194933,CASE,90XT,9500,5260.0,15.0,40.8436313896911,Q/C bkt,,,,Sep
1494,rbauction_10652865,CASE,SR250,10500,2178.0,6.0,26.276632734946123,bkt,,solid tires,,Jul
1495,rbauction_10724837,BOBCAT,S175,15500,2081.0,6.0,25.257504959928518,bkt,,,,Aug
1496,rbauction_10756131,NEW HOLLAND,L160,11500,2295.0,6.0,33.82759715667898,bkt,,,,Aug
1497,rbauction_10336629,MATTSON,ML525W MINI (UNUSED),9500,,0.0,29.628156803349423,4-in-1 bkt,,,,Dec
1498,rbauction_10210171,CASE,440,15000,1264.0,9.0,33.144249004049094,bkt,,,,Sep
1499,rbauction_10650584,BOBCAT,463,8000,1747.0,12.0,20.389546193509556,bkt,,,,Jun
1500,rbauction_10775507,CATERPILLAR,262D,44000,353.0,0.0,33.3824428774074,Q/C bkt,,,,Sep
1501,rbauction_10112342,BOBCAT,S590,13000,6034.0,3.0,28.513969041609933,bkt,,,,Jul
1502,rbauction_10569825,BOBCAT,S205,18500,4531.0,9.0,28.966831888443128,Q/C bkt,,,,Apr
1503,rbauction_10432655,CATERPILLAR,242B3,15000,6438.0,3.0,35.885965031032875,bkt,,,,Feb
1504,rbauction_10578414,VOLVO,MC70B,9000,1809.0,9.0,26.169828368347535,bkt,,,,May
1505,rbauction_10552655,CATERPILLAR,236B,11500,11251.0,9.0,39.43892566314949,,,,,Apr
1506,rbauction_10767428,CATERPILLAR,236B,9000,7699.0,,30.692482679119426,bkt,,,,Aug
1507,rbauction_10616954,BOBCAT,S650,14500,4681.0,3.0,21.492051340954085,bkt,,,,May
1508,rbauction_10095617,BOBCAT,S630 2 SPD HIGH FLOW,28000,505.0,3.0,24.47618867629232,bkt,,,,Jul
1509,rbauction_10799503,DEERE,270,10000,1486.0,18.0,35.16749776103161,bkt,,,,Sep
1510,rbauction_10187618,BOBCAT,S175,10000,2706.0,12.0,32.1421128477988,bkt,,,,Aug
1511,rbauction_11047094,CASE,SR210,15000,1466.0,3.0,53.72534996717621,bkt,,,,Feb
1512,rbauction_10555355,CASE,1845C,7000,4242.0,30.0,29.519380943521924,bkt,,,,Apr
1513,rbauction_10484199,BOBCAT,873,10000,6309.0,15.0,42.04590087384659,bkt,,,,Mar
1514,rbauction_11067201,DEERE,315,8000,1801.0,3.0,34.40940756664531,bkt,,,,Feb
1515,rbauction_10067479,BOBCAT,S175,12500,560.0,3.0,30.10483902340763,bkt,,solid tires,,Jun
1516,rbauction_10348786,BOBCAT,853H,8000,,24.0,10.233215225569925,bkt,,solid tires,,Dec
1517,rbauction_10685250,BOBCAT,S630,20000,900.0,6.0,36.11490225782028,bkt,,,,Jun
1518,rbauction_10227538,DEERE,317,8000,,9.0,28.288226986649857,bkt,,,,Sep
1519,rbauction_10156881,CATERPILLAR,248 HIGH FLOW,16000,2342.0,12.0,29.322492318584107,bkt,,,,Sep
1520,rbauction_10619590,BOBCAT,S150,12500,3877.0,12.0,24.648389737890295,bkt,,,,Jun
1521,rbauction_10380797,CASE,90XT,8500,4730.0,12.0,36.44749799751672,bkt,,,,Dec
1522,rbauction_10399204,CATERPILLAR,226B SKID STEER LOADER,10500,3311.0,9.0,48.66230369896866,bkt,,,,Dec
1523,rbauction_10379994,CASE,1845C,6000,6220.0,18.0,24.429342118184408,bkt,,,,Dec
1524,rbauction_10590262,BOBCAT,S530,15500,1752.0,0.0,23.39968269660577,bkt,,,,May
1525,rbauction_10522529,BOBCAT,S250 2 SPD,12500,6620.0,9.0,14.441993448283734,bkt,,,,Apr
1526,rbauction_10022974,CATERPILLAR,248B,11500,5973.0,9.0,42.62669925135361,bkt,,,,Jun
1527,rbauction_11059584,BOBCAT,S150,12500,2027.0,6.0,38.11480137931716,,,,,Mar
1528,rbauction_10529186,CASE,1845C,6500,,27.0,51.12283571589406,bkt,,,,Mar
1529,bigiron_DJ2235,BOBCAT,553 F-SERIES,5586,1901.0,,33.98754868708126,Quick Attach Bucket,D1105-B Diesel Engine With 25 HP,27X8.50-15 Tires,,May
1530,rbauction_10189322,BOBCAT,853,5000,,24.0,37.18932654707419,,,,,Sep
1531,rbauction_10073215,CASE,430,24000,499.0,9.0,27.75543641823164,hyd Q/C bkt,,,,Jun
1532,rbauction_10584784,CATERPILLAR,248B XPS HIGH FLOW,14000,3047.0,12.0,48.03270757777909,bkt,,,,May
1533,rbauction_10378238,BOBCAT,S650 2 SPD,34500,1000.0,3.0,18.073531555897556,hyd Q/C bkt,,,,Feb
1534,rbauction_10470904,CASE,85XT,13000,1433.0,18.0,38.333891729929135,bkt,,,,Mar
1535,rbauction_10303855,DEERE,332D,24000,2168.0,3.0,36.27785990408992,Q/C bkt,,solid tires,,Dec
1536,rbauction_10490510,CASE,445 SERIES III,8500,1330.0,9.0,22.335179297243318,bkt,,,,Mar
1537,rbauction_10070380,BOBCAT,843,5500,3732.0,36.0,35.62775591977836,bkt,,,,Jun
1538,rbauction_10506357,CASE,SV250 2 SPD,34000,946.0,3.0,28.956339133595055,bkt,,,,May
1539,rbauction_10440390,CATERPILLAR,252B,16000,4406.0,12.0,62.92504082640771,bkt,,,,Feb
1540,rbauction_10139093,BOBCAT,463,10000,3563.0,12.0,19.556523603009566,bkt,,,,Jul
1541,rbauction_10394489,BOBCAT,S130,11000,1669.0,12.0,24.59385687641291,bkt,,,,Dec
1542,bigiron_EP7454,DEERE,318D,16750,496.5,6.0,31.15260296198897,"66"" Bucket, Foot Controls For Bucket And Boom","58 Hp, BJDXL03 2.4L 4 Cyl, Diesel, Engine Block Heater",31 X 6 X 10 Solid Tires,Hydrostatic,Dec
1543,rbauction_10411865,CATERPILLAR,272D,19500,2367.0,3.0,51.23852654190195,bkt,,,,Feb
1544,rbauction_10222336,CASE,450,14000,,6.0,43.00972987404542,hyd Q/C bkt,,solid tires,,Oct
1545,bigiron_DF5542,BOBCAT,S530,12751,9958.0,0.0,24.468931989814077,"75"" Rock Bucket","Bobcat Diesel, Engine Model D24NAP, Engine Serial 5060373",10-16.5 Tires,Hydrostat Transmission,Dec
1546,rbauction_10630077,TEREX,TSR60,14500,495.0,3.0,19.581060950340863,bkt,,,,Jun
1547,rbauction_10178588,BOBCAT,S630 2 SPD,17000,2425.0,3.0,32.639769499500105,bkt,,,,Sep
1548,rbauction_10768317,CASE,1845C,9000,5961.0,18.0,37.612182625864975,bkt,,,,Sep
1549,rbauction_10188707,BOBCAT,A300 4X4X4 2 SPD HIGH FLOW,27000,3978.0,6.0,41.631576205964926,hyd Q/C bkt,,,,Sep
1550,rbauction_10134299,BOBCAT,S250,14000,381.0,12.0,19.13448941995701,bkt,,,,Aug
1551,rbauction_10682510,CATERPILLAR,246D 2 SPD,14500,4321.0,3.0,27.278351029367137,bkt,,,,Jun
1552,rbauction_10517166,BOBCAT,S175,16000,1559.0,6.0,50.8418231227121,bkt,,,,Mar
1553,rbauction_10365586,BOBCAT,S185,14500,2214.0,9.0,46.38854127654957,hyd Q/C bkt,,,,Dec
1554,rbauction_10375177,BOBCAT,S70,21000,314.0,9.0,37.59267440890711,Q/C bkt,,,,Mar
1555,rbauction_11032336,CATERPILLAR,256C,9500,3142.0,12.0,20.355457916384026,,,aperture tires,,Apr
1556,rbauction_9968530,MUSTANG,2044,8000,3211.0,9.0,28.356171136640004,bkt,,solid tires,,Jun
1557,rbauction_10230008,CASE,420,8000,3973.0,9.0,32.685577661717694,bkt,,,,Sep
1558,rbauction_10200761,BOBCAT,553,8000,2296.0,12.0,24.510032131556983,bkt,,,,Sep
1559,rbauction_10248944,BOBCAT,S160,8000,4417.0,12.0,36.24533972341558,Q/C bkt,,,,Sep
1560,rbauction_10585520,MUSTANG,2076 2 SPD,15000,,12.0,43.891830160341975,bkt,,(4) 12-16.5 solid tires,,May
1561,rbauction_10455921,BOBCAT,S250 2 SPD HIGH FLOW,17500,3072.0,12.0,41.88902201125524,bkt,,,,Feb
1562,rbauction_10510326,CATERPILLAR,256C,18000,6039.0,9.0,23.074349911067834,bkt,,,,Mar
1563,rbauction_10577310,BOBCAT,S300 2 SPD,23000,4114.0,9.0,39.01496504839847,Q/C bkt,,,,May
1564,rbauction_10367729,NEW HOLLAND,L228,19500,1929.0,3.0,21.288001942906927,hyd Q/C bkt,,,,Dec
1565,rbauction_10630728,CATERPILLAR,232D,14000,891.0,0.0,43.28255389490418,,,solid tires,,Jun
1566,rbauction_11247703,CATERPILLAR,236B3,17000,5586.0,6.0,44.340397057088005,bkt,,,,May
1567,rbauction_11035062,NEW HOLLAND,LS180B,11500,4022.0,12.0,20.087738909593714,bkt,,cushion tires,,Jan
1568,rbauction_11134142,TEREX,TSR60,11500,2279.0,6.0,33.37481049538744,bkt,,solid tires,,Mar
1569,rbauction_11109099,BOBCAT,873,11000,4367.0,18.0,31.000422086035062,bkt,,,,Mar
1570,rbauction_10305777,BOBCAT,S750,16000,2529.0,6.0,16.76565541217706,bkt,,solid tires,,Nov
1571,rbauction_10383043,CASE,1845C,12000,2025.0,18.0,59.70646901757577,bkt,,,,Dec
1572,rbauction_10517677,VOLVO,MC80B,9000,2338.0,12.0,20.622582246122864,bkt,,,,Apr
1573,rbauction_10108475,CATERPILLAR,236,9000,3453.0,12.0,41.3680912965439,bkt,,,,Jul
1574,bigiron_EM1267,BOBCAT,743,5300,1420.3,,29.17429122601032,5’ Quick Latch Bucket,4 Cylinder Kubota Diesel Motor,"10-16.5 Tires, NOTE: One Tire Leaks Air",Hydrostat Transmission,Jul
1575,rbauction_10366683,BOBCAT,S185,19000,1194.0,12.0,22.54752564359073,bkt,,,,Mar
1576,rbauction_10605553,CATERPILLAR,246C 2 SPD HIGH FLOW,19000,3223.0,9.0,20.88942954732183,bkt,,,,Jun
1577,rbauction_10583533,CATERPILLAR,236B3,9000,7611.0,6.0,36.76553161345707,Q/C bkt,,,,Jun
1578,rbauction_11037742,CATERPILLAR,226B3,19000,2864.0,3.0,45.94448635464809,bkt,,,,Feb
1579,rbauction_10636324,CATERPILLAR,246B,9500,5853.0,9.0,28.967309731380663,bkt,,,,Jun
1580,rbauction_10612920,BOBCAT,S530,16500,582.0,3.0,30.585523033257772,bkt,,solid tires,,Jun
1581,rbauction_10641518,MUSTANG,2040,6000,4843.0,18.0,38.47842487972136,bkt,,,,Jun
1582,rbauction_10747385,CATERPILLAR,226B3,13000,3719.0,3.0,26.19284693520401,bkt,,,,Aug
1583,rbauction_10306777,DEERE,260 2 SPD HIGH FLOW,7000,3162.0,15.0,37.70898638066063,bkt,,,,Nov
1584,rbauction_10192547,BOBCAT,S130,11000,6800.0,3.0,27.10589735609027,bkt,,,,Sep
1585,bigiron_BT0593,BOBCAT,S185,9814,8687.0,9.0,23.27302880951425,"68"" Bucket",Kubota V2003 56HP Turbo Diesel Engine,Bobcat Heavy Duty Bead Guard 10-16.5 Tires,Hydrostatic Transmission,Apr
1586,rbauction_10257681,BOBCAT,S150,10000,2226.0,12.0,30.442140612829018,bkt,,,,Oct
1587,rbauction_10487106,BOBCAT,S150,12000,3943.0,12.0,30.81112064309307,bkt,,,,Mar
1588,rbauction_10131451,BOBCAT,S650,17000,950.0,3.0,31.737425774796648,bkt,,,,Jul
1589,rbauction_10137859,SCAT TRAK,17003,10500,3423.0,15.0,31.82812886019295,bkt,,,,Jul
1590,bigiron_DH1643,BOBCAT,S300,19876,3294.0,9.0,20.241696426000885,"80"" Bucket","81 Hp, Kubota V3300-T Diesel Engine",12-16.5 Tires,,May
1591,rbauction_10087005,BOBCAT,S650 2 SPD,16500,4838.0,6.0,35.00035310419329,bkt,,,,Jun
1592,bigiron_DE0028,BOBCAT,S130,15250,1456.0,6.0,21.010296687188774,"60"" Near New Dirt Bucket",Kubota 2.2L Diesel Engine,Tires 10-16.5NHS,,Oct
1593,rbauction_10031015,KOMATSU,SK1020-5N 2 SPD HIGH FLOW,19000,1028.0,9.0,40.508351148623134,bkt,,,,Jul
1594,rbauction_11081261,BOBCAT,853,6500,,27.0,26.082379005292896,bkt,,,,Mar
1595,rbauction_10764840,CASE,40XT,10500,1072.0,15.0,27.99770107148796,bkt,,,,Sep
1596,rbauction_10336495,BOBCAT,S185,19000,1043.0,3.0,23.654161894573804,bkt,,,,Dec
1597,rbauction_10436430,CATERPILLAR,268B XPS 2 SPD HIGH FLOW,12000,3021.0,12.0,32.71935908297247,,,,,Dec
1598,rbauction_10337148,BOBCAT,853,9250,4782.0,21.0,22.429821344486566,bkt,,,,Nov
1599,rbauction_10123378,DEERE,260 2 SPD HIGH FLOW,6000,3160.0,15.0,32.07093679082997,,,,,Jul
1600,rbauction_10775642,CASE,SV185,16000,1574.0,3.0,37.00790390339292,,,,,Aug
1601,rbauction_10444930,BOBCAT,S205 2 SPD,16000,1832.0,6.0,25.99102964907103,,,,,Feb
1602,rbauction_11080031,BOBCAT,S250,10500,4381.0,12.0,32.25621270906002,bkt,,,,Mar
1603,rbauction_11151883,BOBCAT,S250,14000,2830.0,,22.76711408729458,bkt,,,,Mar
1604,rbauction_10044129,BOBCAT,S185,13500,2945.0,9.0,26.631880949843946,bkt,,,,Jul
